time	V(drain)	V(gate)	Id(M1)
1.502939285714286e-005	-3.787412e-003	5.886638e+000	1.000252e-001
1.503127142857143e-005	-3.984191e-003	5.620301e+000	1.000266e-001
1.503315000000000e-005	-4.202652e-003	5.367504e+000	1.000280e-001
1.503425000000000e-005	-4.345843e-003	5.224193e+000	1.000290e-001
1.503535000000000e-005	-4.525682e-003	5.084454e+000	1.000302e-001
1.503645000000000e-005	-4.742166e-003	4.948287e+000	1.000316e-001
1.503755000000000e-005	-4.995297e-003	4.815692e+000	1.000333e-001
1.503865000000000e-005	-5.285074e-003	4.686670e+000	1.000352e-001
1.503975000000000e-005	-5.611498e-003	4.561220e+000	1.000374e-001
1.504085000000000e-005	-5.974568e-003	4.439342e+000	1.000398e-001
1.504146428571429e-005	-6.202752e-003	4.372596e+000	1.000414e-001
1.504207857142857e-005	-6.479090e-003	4.306794e+000	1.000432e-001
1.504269285714286e-005	-6.803582e-003	4.241934e+000	1.000454e-001
1.504330714285715e-005	-7.176228e-003	4.178018e+000	1.000478e-001
1.504392142857143e-005	-7.597027e-003	4.115045e+000	1.000506e-001
1.504453571428572e-005	-8.065980e-003	4.053014e+000	1.000538e-001
1.504515000000000e-005	-8.583087e-003	3.991927e+000	1.000572e-001
1.504553571428572e-005	-8.943714e-003	3.954007e+000	1.000596e-001
1.504592142857143e-005	-9.374405e-003	3.916405e+000	1.000625e-001
1.504630714285715e-005	-9.875160e-003	3.879118e+000	1.000658e-001
1.504669285714286e-005	-1.044598e-002	3.842148e+000	1.000696e-001
1.504707857142857e-005	-1.108686e-002	3.805495e+000	1.000739e-001
1.504746428571429e-005	-1.179781e-002	3.769158e+000	1.000786e-001
1.504785000000000e-005	-1.257882e-002	3.733137e+000	1.000839e-001
1.504810714285715e-005	-1.315845e-002	3.709281e+000	1.000877e-001
1.504836428571429e-005	-1.383833e-002	3.685524e+000	1.000923e-001
1.504862142857143e-005	-1.461846e-002	3.661866e+000	1.000975e-001
1.504887857142857e-005	-1.549884e-002	3.638308e+000	1.001033e-001
1.504913571428572e-005	-1.647947e-002	3.614850e+000	1.001099e-001
1.504939285714286e-005	-1.756034e-002	3.591491e+000	1.001171e-001
1.504965000000000e-005	-1.874147e-002	3.568232e+000	1.001249e-001
1.504973571428572e-005	-1.918223e-002	3.560488e+000	1.001279e-001
1.504982142857143e-005	-1.964591e-002	3.552749e+000	1.001310e-001
1.504990714285715e-005	-2.013253e-002	3.545015e+000	1.001342e-001
1.504999285714286e-005	-2.064208e-002	3.537286e+000	1.001376e-001
1.505007857142857e-005	-2.117456e-002	3.529562e+000	1.001412e-001
1.505016428571429e-005	-2.172997e-002	3.521843e+000	1.001449e-001
1.505025000000000e-005	-2.230831e-002	3.514129e+000	1.001487e-001
1.505035000000000e-005	-2.302208e-002	3.505130e+000	1.001535e-001
1.505065000000000e-005	-2.541687e-002	3.478142e+000	1.001694e-001
1.505095000000000e-005	-2.825581e-002	3.451134e+000	1.001884e-001
1.505125000000000e-005	-3.163648e-002	3.424057e+000	1.002109e-001
1.505155000000000e-005	-3.567892e-002	3.396854e+000	1.002379e-001
1.505185000000000e-005	-4.053242e-002	3.369452e+000	1.002702e-001
1.505205000000000e-005	-4.431016e-002	3.351029e+000	1.002954e-001
1.505225000000000e-005	-4.860117e-002	3.332443e+000	1.003240e-001
1.505245000000000e-005	-5.349049e-002	3.313653e+000	1.003566e-001
1.505265000000000e-005	-5.908416e-002	3.294608e+000	1.003939e-001
1.505285000000000e-005	-6.548617e-002	3.275259e+000	1.004366e-001
1.505315000000000e-005	-7.644811e-002	3.245749e+000	1.005096e-001
1.505335000000000e-005	-8.460077e-002	3.225784e+000	1.005640e-001
1.505355000000000e-005	-9.287942e-002	3.205856e+000	1.006192e-001
1.505375000000000e-005	-1.012841e-001	3.185964e+000	1.006752e-001
1.505395000000000e-005	-1.098147e-001	3.166110e+000	1.007321e-001
1.505415000000000e-005	-1.184713e-001	3.146292e+000	1.007898e-001
1.505435000000000e-005	-1.272539e-001	3.126510e+000	1.008484e-001
1.505455000000000e-005	-1.361624e-001	3.106766e+000	1.009078e-001
1.505575000000000e-005	-1.866022e-001	2.992170e+000	1.012440e-001
1.505695000000000e-005	-2.327334e-001	2.882627e+000	1.015516e-001
1.505815000000000e-005	-2.745558e-001	2.778136e+000	1.018304e-001
1.505935000000000e-005	-3.120696e-001	2.678698e+000	1.020805e-001
1.506055000000000e-005	-3.452748e-001	2.584312e+000	1.023018e-001
1.506175000000000e-005	-3.741713e-001	2.494979e+000	1.024945e-001
1.506295000000000e-005	-3.987591e-001	2.410698e+000	1.026584e-001
1.506432142857143e-005	-4.223531e-001	2.319542e+000	1.028157e-001
1.506569285714286e-005	-4.425054e-001	2.232704e+000	1.029500e-001
1.506706428571429e-005	-4.592161e-001	2.150182e+000	1.030614e-001
1.506843571428572e-005	-4.724850e-001	2.071978e+000	1.031499e-001
1.506980714285715e-005	-4.823123e-001	1.998089e+000	1.032154e-001
1.507117857142857e-005	-4.886978e-001	1.928518e+000	1.032580e-001
1.507255000000000e-005	-4.916417e-001	1.863264e+000	1.032776e-001
1.507479285714286e-005	-4.943247e-001	1.762619e+000	1.032955e-001
1.507703571428572e-005	-4.920371e-001	1.668770e+000	1.032802e-001
1.507927857142858e-005	-4.847789e-001	1.581715e+000	1.032319e-001
1.508152142857143e-005	-4.725502e-001	1.501456e+000	1.031503e-001
1.508376428571429e-005	-4.553509e-001	1.427992e+000	1.030357e-001
1.508600714285715e-005	-4.331811e-001	1.361323e+000	1.028879e-001
1.508825000000001e-005	-4.060408e-001	1.301449e+000	1.027069e-001
1.508966428571429e-005	-3.862793e-001	1.266171e+000	1.025752e-001
1.509107857142858e-005	-3.650014e-001	1.232615e+000	1.024333e-001
1.509249285714286e-005	-3.422071e-001	1.200781e+000	1.022814e-001
1.509390714285715e-005	-3.178963e-001	1.170669e+000	1.021193e-001
1.509532142857143e-005	-2.920691e-001	1.142278e+000	1.019471e-001
1.509673571428572e-005	-2.647254e-001	1.115609e+000	1.017648e-001
1.509815000000001e-005	-2.358653e-001	1.090662e+000	1.015724e-001
1.509887857142858e-005	-2.205239e-001	1.078275e+000	1.014702e-001
1.509960714285715e-005	-2.048394e-001	1.066229e+000	1.013656e-001
1.510033571428572e-005	-1.888117e-001	1.054524e+000	1.012587e-001
1.510106428571429e-005	-1.724409e-001	1.043158e+000	1.011496e-001
1.510179285714286e-005	-1.557269e-001	1.032133e+000	1.010382e-001
1.510252142857144e-005	-1.386698e-001	1.021449e+000	1.009245e-001
1.510325000000001e-005	-1.212696e-001	1.011105e+000	1.008085e-001
1.510345000000001e-005	-1.164384e-001	1.008312e+000	1.007763e-001
1.510355000000001e-005	-1.140135e-001	1.006925e+000	1.007601e-001
1.510375000000001e-005	-1.091453e-001	1.004167e+000	1.007276e-001
1.510453571428572e-005	-8.977394e-002	9.935758e-001	1.005985e-001
1.510532142857143e-005	-7.003755e-002	9.832937e-001	1.004669e-001
1.510610714285715e-005	-4.993616e-002	9.733204e-001	1.003329e-001
1.510689285714286e-005	-2.946975e-002	9.636560e-001	1.001965e-001
1.510767857142858e-005	-8.638339e-003	9.543003e-001	1.000576e-001
1.510846428571429e-005	1.255808e-002	9.452534e-001	9.991628e-002
1.510925000000001e-005	3.411951e-002	9.365154e-001	9.977254e-002
1.511077857142858e-005	7.705019e-002	9.204074e-001	9.948633e-002
1.511230714285715e-005	1.213129e-001	9.050680e-001	9.919125e-002
1.511383571428572e-005	1.669075e-001	8.904974e-001	9.888728e-002
1.511536428571429e-005	2.138341e-001	8.766954e-001	9.857444e-002
1.511689285714286e-005	2.620927e-001	8.636621e-001	9.825272e-002
1.511842142857144e-005	3.116833e-001	8.513974e-001	9.792211e-002
1.511995000000001e-005	3.626059e-001	8.399015e-001	9.758263e-002
1.512197857142858e-005	4.317879e-001	8.255959e-001	9.712142e-002
1.512400714285715e-005	5.041598e-001	8.116888e-001	9.663893e-002
1.512603571428572e-005	5.797218e-001	7.981804e-001	9.613519e-002
1.512806428571429e-005	6.584737e-001	7.850706e-001	9.561017e-002
1.513009285714287e-005	7.404157e-001	7.723593e-001	9.506389e-002
1.513212142857144e-005	8.255476e-001	7.600467e-001	9.449635e-002
1.513415000000001e-005	9.138694e-001	7.481326e-001	9.390754e-002
1.513679285714287e-005	1.034495e+000	7.321484e-001	9.310337e-002
1.513943571428572e-005	1.166065e+000	7.153500e-001	9.222623e-002
1.514207857142858e-005	1.308581e+000	6.977374e-001	9.127613e-002
1.514472142857144e-005	1.462042e+000	6.793106e-001	9.025305e-002
1.514736428571429e-005	1.626448e+000	6.600696e-001	8.915701e-002
1.515000714285715e-005	1.801800e+000	6.400144e-001	8.798800e-002
1.515265000000001e-005	1.988097e+000	6.191450e-001	8.674601e-002
1.515275000000001e-005	1.995450e+000	6.183428e-001	8.669700e-002
1.515623571428573e-005	2.267815e+000	5.890452e-001	8.488123e-002
1.515972142857144e-005	2.555368e+000	5.603601e-001	8.296421e-002
1.516320714285715e-005	2.858110e+000	5.322876e-001	8.094593e-002
1.516669285714287e-005	3.176040e+000	5.048275e-001	7.882639e-002
1.517017857142858e-005	3.509159e+000	4.779799e-001	7.660560e-002
1.517366428571430e-005	3.857466e+000	4.517449e-001	7.428356e-002
1.517715000000001e-005	4.220962e+000	4.261224e-001	7.186025e-002
1.518097857142858e-005	4.628032e+000	4.005040e-001	6.914645e-002
1.518480714285716e-005	5.034183e+000	3.763360e-001	6.643878e-002
1.518863571428573e-005	5.439414e+000	3.536181e-001	6.373724e-002
1.519246428571430e-005	5.843727e+000	3.323506e-001	6.104182e-002
1.519629285714287e-005	6.247121e+000	3.125332e-001	5.835253e-002
1.520012142857144e-005	6.649595e+000	2.941662e-001	5.566937e-002
1.520395000000001e-005	7.051151e+000	2.772493e-001	5.299233e-002
1.520850714285716e-005	7.515150e+000	2.585711e-001	4.989900e-002
1.521306428571430e-005	7.962555e+000	2.409959e-001	4.691630e-002
1.521762142857144e-005	8.393365e+000	2.245239e-001	4.404423e-002
1.522217857142859e-005	8.807580e+000	2.091550e-001	4.128280e-002
1.522673571428573e-005	9.205200e+000	1.948892e-001	3.863200e-002
1.523129285714287e-005	9.586226e+000	1.817266e-001	3.609183e-002
1.523585000000002e-005	9.950657e+000	1.696670e-001	3.366229e-002
1.523859285714287e-005	1.015956e+001	1.626651e-001	3.226958e-002
1.524133571428573e-005	1.036187e+001	1.559083e-001	3.092090e-002
1.524407857142859e-005	1.055757e+001	1.493967e-001	2.961623e-002
1.524682142857145e-005	1.074666e+001	1.431304e-001	2.835559e-002
1.524956428571430e-005	1.092916e+001	1.371092e-001	2.713896e-002
1.525230714285716e-005	1.110505e+001	1.313332e-001	2.596636e-002
1.525505000000002e-005	1.127433e+001	1.258024e-001	2.483778e-002
1.525515000000002e-005	1.128039e+001	1.256039e-001	2.479738e-002
1.526137857142859e-005	1.163706e+001	1.139515e-001	2.241962e-002
1.526760714285716e-005	1.196746e+001	1.031333e-001	2.021694e-002
1.527383571428573e-005	1.227160e+001	9.314947e-002	1.818936e-002
1.528006428571430e-005	1.254947e+001	8.399988e-002	1.633687e-002
1.528629285714288e-005	1.280108e+001	7.568458e-002	1.465946e-002
1.529252142857145e-005	1.302643e+001	6.820355e-002	1.315715e-002
1.529875000000002e-005	1.322551e+001	6.155679e-002	1.182993e-002
1.530392142857145e-005	1.337736e+001	5.645021e-002	1.081758e-002
1.530909285714288e-005	1.351870e+001	5.168326e-002	9.875337e-003
1.531426428571431e-005	1.364952e+001	4.725594e-002	9.003199e-003
1.531943571428574e-005	1.376983e+001	4.316827e-002	8.201166e-003
1.532460714285717e-005	1.387961e+001	3.942023e-002	7.469238e-003
1.532977857142860e-005	1.397889e+001	3.601184e-002	6.807415e-003
1.533495000000003e-005	1.406765e+001	3.294308e-002	6.215696e-003
1.533816428571431e-005	1.411974e+001	3.114101e-002	5.868433e-003
1.534137857142860e-005	1.416930e+001	2.942344e-002	5.537972e-003
1.534459285714288e-005	1.421635e+001	2.779036e-002	5.224314e-003
1.534780714285717e-005	1.426088e+001	2.624178e-002	4.927458e-003
1.535102142857145e-005	1.430289e+001	2.477770e-002	4.647404e-003
1.535423571428574e-005	1.434238e+001	2.339811e-002	4.384153e-003
1.535745000000003e-005	1.437934e+001	2.210302e-002	4.137705e-003
1.535755000000003e-005	1.438047e+001	2.206355e-002	4.130195e-003
1.536250714285717e-005	1.443304e+001	2.021741e-002	3.779720e-003
1.536746428571431e-005	1.448193e+001	1.849807e-002	3.453782e-003
1.537242142857146e-005	1.452714e+001	1.690555e-002	3.152381e-003
1.537737857142860e-005	1.456867e+001	1.543984e-002	2.875516e-003
1.538233571428574e-005	1.460652e+001	1.410093e-002	2.623189e-003
1.538729285714288e-005	1.464069e+001	1.288884e-002	2.395399e-003
1.539225000000003e-005	1.467118e+001	1.180356e-002	2.192146e-003
1.539719285714289e-005	1.469921e+001	1.080526e-002	2.005267e-003
1.540213571428574e-005	1.472526e+001	9.876661e-003	1.831575e-003
1.540707857142860e-005	1.474934e+001	9.017749e-003	1.671072e-003
1.541202142857146e-005	1.477144e+001	8.228529e-003	1.523756e-003
1.541696428571432e-005	1.479156e+001	7.508999e-003	1.389628e-003
1.542190714285717e-005	1.480970e+001	6.859161e-003	1.268687e-003
1.542685000000003e-005	1.482586e+001	6.279013e-003	1.160935e-003
1.543156428571432e-005	1.484012e+001	5.767047e-003	1.065859e-003
1.543627857142860e-005	1.485341e+001	5.289868e-003	9.772833e-004
1.544099285714289e-005	1.486572e+001	4.847476e-003	8.952068e-004
1.544570714285718e-005	1.487706e+001	4.439872e-003	8.196301e-004
1.545042142857146e-005	1.488742e+001	4.067054e-003	7.505529e-004
1.545513571428575e-005	1.489680e+001	3.729024e-003	6.879754e-004
1.545985000000004e-005	1.490522e+001	3.425781e-003	6.318975e-004
1.545995000000004e-005	1.490539e+001	3.419484e-003	6.307326e-004
1.546489285714289e-005	1.491350e+001	3.127007e-003	5.766539e-004
1.546983571428575e-005	1.492104e+001	2.855265e-003	5.264218e-004
1.547477857142861e-005	1.492799e+001	2.604258e-003	4.800362e-004
1.547972142857147e-005	1.493438e+001	2.373987e-003	4.374973e-004
1.548466428571432e-005	1.494018e+001	2.164451e-003	3.988050e-004
1.548960714285718e-005	1.494541e+001	1.975650e-003	3.639594e-004
1.549455000000004e-005	1.495006e+001	1.807585e-003	3.329603e-004
1.549949285714289e-005	1.495434e+001	1.652637e-003	3.043816e-004
1.550443571428575e-005	1.495832e+001	1.508707e-003	2.778387e-004
1.550937857142861e-005	1.496200e+001	1.375795e-003	2.533317e-004
1.551432142857147e-005	1.496537e+001	1.253901e-003	2.308604e-004
1.551926428571432e-005	1.496844e+001	1.143026e-003	2.104250e-004
1.552420714285718e-005	1.497120e+001	1.043170e-003	1.920254e-004
1.552915000000004e-005	1.497365e+001	9.543310e-004	1.756616e-004
1.553387857142861e-005	1.497582e+001	8.757260e-004	1.611829e-004
1.553860714285718e-005	1.497784e+001	8.025293e-004	1.477013e-004
1.554333571428575e-005	1.497972e+001	7.347411e-004	1.352170e-004
1.554806428571433e-005	1.498144e+001	6.723613e-004	1.237298e-004
1.555279285714290e-005	1.498301e+001	6.153899e-004	1.132397e-004
1.555752142857147e-005	1.498444e+001	5.638269e-004	1.037468e-004
1.556225000000004e-005	1.498571e+001	5.176724e-004	9.525110e-005
1.556235000000004e-005	1.498574e+001	5.167163e-004	9.507511e-005
1.556730714285719e-005	1.498697e+001	4.722254e-004	8.688579e-005
1.557226428571433e-005	1.498811e+001	4.309130e-004	7.928182e-005
1.557722142857147e-005	1.498916e+001	3.927791e-004	7.226322e-005
1.558217857142861e-005	1.499013e+001	3.578238e-004	6.582998e-005
1.558713571428576e-005	1.499100e+001	3.260470e-004	5.998210e-005
1.559209285714290e-005	1.499179e+001	2.974487e-004	5.471959e-005
1.559705000000004e-005	1.499249e+001	2.720290e-004	5.004243e-005
1.560202142857147e-005	1.499314e+001	2.485361e-004	4.571983e-005
1.560699285714290e-005	1.499374e+001	2.267261e-004	4.170696e-005
1.561196428571433e-005	1.499430e+001	2.065990e-004	3.800382e-005
1.561693571428576e-005	1.499481e+001	1.881548e-004	3.461041e-005
1.562190714285719e-005	1.499527e+001	1.713935e-004	3.152673e-005
1.562687857142862e-005	1.499569e+001	1.563151e-004	2.875278e-005
1.563185000000005e-005	1.499606e+001	1.429196e-004	2.628857e-005
1.563653571428576e-005	1.499638e+001	1.312338e-004	2.413886e-005
1.564122142857147e-005	1.499668e+001	1.203475e-004	2.213626e-005
1.564590714285719e-005	1.499696e+001	1.102608e-004	2.028076e-005
1.565059285714291e-005	1.499721e+001	1.009737e-004	1.857238e-005
1.565527857142862e-005	1.499745e+001	9.248621e-005	1.701112e-005
1.565996428571433e-005	1.499766e+001	8.479826e-005	1.559696e-005
1.566465000000005e-005	1.499785e+001	7.790990e-005	1.432991e-005
1.566475000000005e-005	1.499785e+001	7.776591e-005	1.430343e-005
1.566976428571434e-005	1.499804e+001	7.099462e-005	1.305792e-005
1.567477857142862e-005	1.499821e+001	6.471179e-005	1.190227e-005
1.567979285714291e-005	1.499837e+001	5.891743e-005	1.083647e-005
1.568480714285719e-005	1.499852e+001	5.361154e-005	9.860527e-006
1.568982142857148e-005	1.499865e+001	4.879411e-005	8.974440e-006
1.569483571428577e-005	1.499877e+001	4.446515e-005	8.178208e-006
1.569985000000005e-005	1.499888e+001	4.062465e-005	7.471831e-006
1.570493571428577e-005	1.499898e+001	3.704070e-005	6.812640e-006
1.571002142857148e-005	1.499907e+001	3.371813e-005	6.201527e-006
1.571510714285720e-005	1.499915e+001	3.065696e-005	5.638493e-006
1.572019285714291e-005	1.499923e+001	2.785717e-005	5.123539e-006
1.572527857142862e-005	1.499930e+001	2.531878e-005	4.656663e-006
1.573036428571434e-005	1.499936e+001	2.304178e-005	4.237867e-006
1.573545000000005e-005	1.499942e+001	2.102617e-005	3.867150e-006
1.573996428571434e-005	1.499947e+001	1.936533e-005	3.561684e-006
1.574447857142862e-005	1.499951e+001	1.781487e-005	3.276520e-006
1.574899285714291e-005	1.499955e+001	1.637479e-005	3.011657e-006
1.575350714285720e-005	1.499958e+001	1.504509e-005	2.767096e-006
1.575802142857149e-005	1.499962e+001	1.382577e-005	2.542836e-006
1.576253571428577e-005	1.499965e+001	1.271682e-005	2.338877e-006
1.576705000000006e-005	1.499968e+001	1.171825e-005	2.155220e-006
1.576715000000006e-005	1.499968e+001	1.169659e-005	2.151237e-006
1.577255000000006e-005	1.499971e+001	1.060620e-005	1.950692e-006
1.577795000000006e-005	1.499973e+001	9.599067e-006	1.765460e-006
1.578335000000006e-005	1.499976e+001	8.675188e-006	1.595540e-006
1.578875000000006e-005	1.499978e+001	7.834565e-006	1.440934e-006
1.579415000000006e-005	1.499980e+001	7.077198e-006	1.301639e-006
1.579955000000006e-005	1.499982e+001	6.403088e-006	1.177658e-006
1.580495000000006e-005	1.499984e+001	5.812233e-006	1.068989e-006
1.581076428571435e-005	1.499986e+001	5.232616e-006	9.623864e-007
1.581657857142863e-005	1.499987e+001	4.699780e-006	8.643880e-007
1.582239285714292e-005	1.499988e+001	4.213724e-006	7.749935e-007
1.582820714285720e-005	1.499990e+001	3.774449e-006	6.942029e-007
1.583402142857149e-005	1.499991e+001	3.381954e-006	6.220161e-007
1.583983571428577e-005	1.499992e+001	3.036240e-006	5.584331e-007
1.584565000000006e-005	1.499992e+001	2.737306e-006	5.034540e-007
1.584905000000006e-005	1.499993e+001	2.571834e-006	4.730208e-007
1.585245000000006e-005	1.499993e+001	2.415093e-006	4.441934e-007
1.585585000000006e-005	1.499994e+001	2.267083e-006	4.169718e-007
1.585925000000006e-005	1.499994e+001	2.127804e-006	3.913559e-007
1.586265000000006e-005	1.499994e+001	1.997256e-006	3.673458e-007
1.586605000000007e-005	1.499995e+001	1.875438e-006	3.449415e-007
1.586945000000007e-005	1.499995e+001	1.762352e-006	3.241429e-007
1.586955000000007e-005	1.499995e+001	1.759094e-006	3.235438e-007
1.587695000000007e-005	1.499996e+001	1.541566e-006	2.835366e-007
1.588435000000007e-005	1.499996e+001	1.344907e-006	2.473676e-007
1.589175000000007e-005	1.499997e+001	1.169117e-006	2.150369e-007
1.589915000000007e-005	1.499997e+001	1.014197e-006	1.865444e-007
1.590655000000007e-005	1.499998e+001	8.801460e-007	1.618902e-007
1.591395000000007e-005	1.499998e+001	7.669647e-007	1.410742e-007
1.592135000000007e-005	1.499998e+001	6.746528e-007	1.240965e-007
1.592856428571435e-005	1.499998e+001	5.930642e-007	1.090910e-007
1.593577857142864e-005	1.499999e+001	5.191666e-007	9.549995e-008
1.594299285714293e-005	1.499999e+001	4.529599e-007	8.332343e-008
1.595020714285721e-005	1.499999e+001	3.944442e-007	7.256141e-008
1.595742142857150e-005	1.499999e+001	3.436195e-007	6.321389e-008
1.596463571428579e-005	1.499999e+001	3.004858e-007	5.528088e-008
1.597185000000007e-005	1.499999e+001	2.650430e-007	4.876236e-008
1.597195000000007e-005	1.499999e+001	2.645531e-007	4.867226e-008
1.598602142857150e-005	1.499999e+001	2.094823e-007	3.854380e-008
1.600009285714293e-005	1.500000e+001	1.622070e-007	2.984908e-008
1.601416428571436e-005	1.500000e+001	1.227273e-007	2.258809e-008
1.602823571428579e-005	1.500000e+001	9.104300e-008	1.676083e-008
1.604230714285722e-005	1.500000e+001	6.715427e-008	1.236730e-008
1.605637857142865e-005	1.500000e+001	5.106106e-008	9.407493e-009
1.607045000000008e-005	1.500000e+001	4.276338e-008	7.881421e-009
1.607435000000008e-005	1.500000e+001	3.978650e-008	7.333910e-009
1.608896428571437e-005	1.500000e+001	3.127403e-008	5.768320e-009
1.610357857142866e-005	1.500000e+001	2.398992e-008	4.428646e-009
1.611819285714294e-005	1.500000e+001	1.793415e-008	3.314888e-009
1.613280714285723e-005	1.500000e+001	1.310674e-008	2.427047e-009
1.614742142857151e-005	1.500000e+001	9.507683e-009	1.765121e-009
1.616203571428580e-005	1.500000e+001	7.136974e-009	1.329112e-009
1.617665000000009e-005	1.500000e+001	5.994617e-009	1.119018e-009
1.617675000000009e-005	1.500000e+001	5.983537e-009	1.116966e-009
1.627915000000010e-005	1.500000e+001	8.998682e-010	1.819934e-010
1.638155000000010e-005	1.500000e+001	1.353422e-010	4.137938e-011
1.648395000000011e-005	1.500000e+001	2.036605e-011	2.024055e-011
1.658635000000012e-005	1.500000e+001	3.060406e-012	1.706295e-011
1.668875000000013e-005	1.500000e+001	4.566514e-013	1.658174e-011
1.679115000000014e-005	1.500000e+001	8.297170e-014	1.651568e-011
1.689355000000014e-005	1.500000e+001	1.870607e-014	1.650085e-011
1.699595000000015e-005	1.500000e+001	1.025284e-014	1.650091e-011
1.709835000000016e-005	1.500000e+001	1.001296e-014	1.649926e-011
1.720075000000017e-005	1.500000e+001	6.436020e-015	1.649707e-011
1.730315000000017e-005	1.500000e+001	-2.252421e-015	1.650186e-011
1.740555000000018e-005	1.500000e+001	1.017915e-016	1.649975e-011
1.750795000000019e-005	1.500000e+001	-5.543687e-015	1.650022e-011
1.761035000000020e-005	1.500000e+001	-9.239328e-018	1.650003e-011
1.771275000000020e-005	1.500000e+001	-7.377841e-018	1.649994e-011
1.781515000000021e-005	1.500000e+001	-1.770682e-017	1.649990e-011
1.791755000000022e-005	1.500000e+001	-1.194302e-016	1.649992e-011
1.801995000000023e-005	1.500000e+001	2.179301e-018	1.649990e-011
1.812235000000024e-005	1.500000e+001	2.179301e-018	1.649990e-011
1.822475000000024e-005	1.500000e+001	2.179301e-018	1.649990e-011
1.832715000000025e-005	1.500000e+001	2.179301e-018	1.649990e-011
1.842955000000026e-005	1.500000e+001	2.179301e-018	1.649990e-011
1.853195000000027e-005	1.500000e+001	2.179301e-018	1.649990e-011
1.863435000000027e-005	1.500000e+001	2.179301e-018	1.649990e-011
1.873675000000028e-005	1.500000e+001	2.179301e-018	1.649990e-011
1.883915000000029e-005	1.500000e+001	2.179301e-018	1.649990e-011
1.894155000000030e-005	1.500000e+001	2.179301e-018	1.649990e-011
1.904395000000030e-005	1.500000e+001	2.179301e-018	1.649990e-011
1.914635000000031e-005	1.500000e+001	2.179301e-018	1.649990e-011
1.924875000000032e-005	1.500000e+001	2.179301e-018	1.649990e-011
1.935115000000033e-005	1.500000e+001	2.179301e-018	1.649990e-011
1.945355000000034e-005	1.500000e+001	2.179301e-018	1.649990e-011
1.955595000000034e-005	1.500000e+001	2.179301e-018	1.649990e-011
1.965835000000035e-005	1.500000e+001	2.179301e-018	1.649990e-011
1.976075000000036e-005	1.500000e+001	2.179301e-018	1.649990e-011
1.986315000000037e-005	1.500000e+001	2.179301e-018	1.649990e-011
1.996555000000037e-005	1.500000e+001	2.179301e-018	1.649990e-011
1.999990000000000e-005	1.500000e+001	3.450560e-018	1.650014e-011
2.000000000000000e-005	1.500000e+001	6.810315e-018	1.650036e-011
